id,email,review,date
137,emmabrown@yahoo.com,"The rice I had tasted off. It tasted smoky and I don't know how else to describe it, almost as though somebody had smoked a pack right into it or as though it was in an oven with a dish that spilled over and infused it with some odd burnt flavor. I spent the whole time trying to figure out what that weird flavor was and if there was any chance it was supposed to taste like that. Ultimately I guess it doesn't matter because I really didn't like any of my food at all. I don't plan on ever giving it another try.",2024-09-05 12:33:27
296,lisawilliams@gmail.com,"Went for lunch and we were starving. They have a huge menu and at first we were overwhelmed. So we started ordering: combo noodle soup w thin noodles, green onion pancake, 2 different pork dumplings, sticky rice w red bean. um yea we ordered way too much food, but we wanted more. everything was delicious. the waitresses were all really nice, yet i think every time they came to the table, they expected me to break out in chinese.. ha, not going to happen. and yes i know i look chinese, but i think they were confused every single time. Anyway, i really enjoyed every single bite of my meal and wish i could have taken more bites. man. i'm thinking about those amazing pork dumplings. god.",2024-09-08 10:53:19
277,sarah.smith@gmail.com,"What a gem! I don't know if this is a new place or people just haven't heard of it, but my party and I came here. It's quite small but it was BYOB and the food was amazing! I had the ahi tuna special and it was fresh and delicious. Everyone else seemed very pleased with their meals as well. I'd love to eat here again if I had another chance to go to Pittsburgh. Staff was also very friendly despite finding out I was from Michigan and a Red Wings fan.",2024-09-09 00:29:21
136,robert.brown59@hotmail.com,This place has went down the drain. From one of our favorite weekly visits to probably some of the worst customer service. Very disappointed to what this place has become,2024-09-14 10:37:00
183,davidgarcia@gmail.com,"Best dim sum and authentic Chinese food ~ at one point my family and I called Cathay House ""Sunday's Best"" since we ate here two Sundays in a row.",2024-09-14 16:40:15
118,owilliams@outlook.com,"Wow, I do not get why so many people like this place unless they like it because it is ethnic and different.I went with a group of friends, some of whom are vegetarian. We had 3 children with us. It is in a strip mall on University. It has very basic decorating. The owner was our waiter, his wife was in the restaurant and so was his child who ran around the whole time.We ordered 2 of the large assortment platters where you get a scoop of everything. We ordered injera bread and various drinks. I frankly felt overcharged for scoops of food that were CLEARLY not freshly prepared but froma steam table. Who knows when it was prepared! Sorry if you do not agree but food from a steam table is not worhty of the price they charge. I will not go back again. This is not the first Ethiopian restaurant we have been to and not the best.",2024-09-15 02:50:29
224,robert393@yahoo.com,,2024-09-15 15:18:36
73,davidmartinez@hotmail.com,"For those who are looking for a pleasant restaurant experience in addition to eating succulent food, this restaurant is a must. The atmosphere is original, welcoming and certainly unique.",2024-09-16 16:07:36
52,john.jones@hotmail.com,The very best way to go if you are considering any piercing at all. They go the extra mile and offer piece of mind and safety you just can't find anywhere.,2024-09-17 03:03:11
187,robert228@outlook.com,Guess who just reopened  WON'T be revisiting!! LoL,2024-09-17 10:27:35
101,ejohnson@protonmail.com,"I have been a client and fan for over 9 years now.  They have recently moved locations from Ontario to St Denis.  The staff and owners are really great and welcoming and have been there for a long time so they never hesitate to introduce people making you feel right at home.The beer selection is varied enough for most people to find a pint, but they specialize in Scotch.  They have the biggest selection I have seen in Montreal, and they have regular events, sponsored by companies for tastings.  One of these was attended by my hubby and Poodle, he (Kobe the poodle) ended up with a Jameson t-shirt, and a photo on their website.  Other important events include the St Patrick's day celebrations.  The decor of the new place is more modern than pub-by, and has more of an upscale look, but the warmth for which they are known is still the key attribute.",2024-09-18 23:17:18
109,michael.martinez15@hotmail.com,"The most unauthentic German food ever!  If you're into cheap & your taste buds are nonexistent, this one's for you!  Everything tastes like it came out of a can, nothing is made from scratch. No chef working in this kitchen!  You want quality, authentic German food  Walk a few doors east to Bavarian Point. The only authentic German food in Arizona prepared by an actual chef!!!",2024-09-21 02:15:35
30,john129@hotmail.com,"This is only the second Ethiopian restaurant I have been to, but I like it a lot.  This place has a neat atmosphere and seems to attract a diverse mix of people.  We got a combination platter, with lots of mushy stuff on top of spongey bread.  Although this may not sound great, it is!  You scoop up your food with the bread and eat without utensils.  They had some interesting sodas and other Ethiopian beverages I would recommend trying, as well as the spiced coffee.",2024-09-21 17:26:42
26,michael290@gmail.com,"TOTALLY OVERRATED AND OVERPRICED.CONS)1) They lost our reservation after making it on the internet and calling.2) We then got seated in our OWN room that was basically DESERTED THE ENTIRE NIGHT with very little help.3) WAITER TROY acted like we were the biggest annoyance of his night Right from the very beginning.4) 20 minutes for 4 sodas and 1 drink from the bar.5) Once we got cheese, wait like 30-40 minutes to be asked if everything was okay.6) Daughter never got refill on soda - had to ask some random person standing out in another room. Also, never got my ice water, how hard is that7) Waited again like 30 minutes AFTER cheese just to do CHOCOLATE.PS - never take you toddler here - unless you and your little one can handle a 3+  hour MEAL FOR 2 COURSES!!!!8) Basically asked for check as soon as waiter brought chocolate - knew we'd never see waiter again.  We were right he came to COLLECT+++$170.00 for 2 courses -- 6 eating chocolate, 3 salads, and 4 eating chocolate.BIGGEST RIP-OFF around for the amount of food.PROS)  Good chocolate with yummy dippers.Unfortunately - we won't ever be back to this Las Vegas location.  I predict it too will close, just like the Henderson one did.  If the service stays that bad, how could it not.Sorry Melting Pot for the review. Super let down for us after planning it weeks in advance for our traveling company.",2024-09-22 14:19:56
102,olivia.martinez@hotmail.com,"If you have kids this place is a must.  A truly world class kids museum where you get your moneys worth for a membership.  I compare alot of things to Chicago and this is one area where Charlotte blows chicago out of the water, this museum is a lot better then that Childrens museum.  They have so many fun things to do, a fun water section, lots of things to experiment, lots of building activities, plenty of live animals....  But we really like the ""shows"" they do.  Theres one called sub zero right now where they show the effects of dry ice on things adn the kids get to play in the steam and watch rubber gloves get frozen and crack.... my kids are mesmerized.  Those shows are about every half hour on the weekends.  I think members should not have to pay so much for IMAX tho, with a family of 5 I'm thinking It should be less if we sprang for the membership.  Otherwise Im a fan!!!",2024-09-22 15:01:48
111,johnjones@yahoo.com,"One of my favorite places to go when I eat out, partially because it's close to home but mostly because it's good.  There's a buffet-style set-up.  You simply pay the cashier, grab a bowl and load it up.  There's a good assortment of meats and vegetables with a number of different sauces you can mix and match.  Experimentation is key so repeat visits will allow you to find your preferred mix.  After that, simply give your bowl to the cooks who will prepare it for you and you're ready to go.It's a very self-serve kind of place, which I like.  Everything's provided for you so waiters are unnecessary.  Drinks, sides (like rice or soup), condiments and an ice cream machine are all there for you.  When you're done, just leave your tray at the table and they'll pick it up.They aren't trying to wow you with atmosphere or decor and what little service you need is perfunctory.  Personally, I like the no-frills, self-serve set-up of the place... you're not there for an ""authentic Mongolian experience"" you're there for a good bowl of food with (hopefully) some friends.  If you're going to Metrocenter for a bite to eat, this is the place",2024-09-23 02:54:43
47,msmith@protonmail.com,"This was my first time coming to this restaurant and I came because a lot people and media were talking about it. I took my Mom on Sunday for her birthday. The only thing good about our meal was the water, orange juice and corn bread snack. Actually, the OJ was room temperature, so it was 'borderline good'.I ordered smoked pork chops, home fries and green beans. My Mom order salmon cakes, collard greens and mac-cheese. The pork chops had a good smoke flavor, but they were too salty and paper thin. The fries were over-cooked and soft. The green beans were greasy and tasted sweet. Sometimes, people will add a little sugar to green beans if they accidentally add too much salt; I believe that was the case.My Mom's salmon cakes were dry, the collard greens were flavorless and under cooked (probably just stir-fried) and the mac-cheese was dry.Not only was the food bad, but it wasn't even hot and my green beans had a little solid grease on them (eeewwwww!).I won't go back because the meal was expensive (wtip), the parking was terrible and the food was no good.It was a total disappointment for me. I was embarrassed for recommending this restaurant.",2024-09-23 15:38:46
204,robert991@hotmail.com,Delicious! We stopped in here later on a Friday evening and the service wad fast and friendly. They had dance lessons going on that were fun to watch. The guanaquita dip was amazing to share to start our meal. I had the smoothy that was delicious but impossible to drink through a straw. I had the nachos as my main and they were better than any nachos I've ever had. Little chucks of steak were so much better than the ground beef you usually get. My partner had the steak burrito and said it was the best he's ever had. Our bill came to $40 including alcohol and a tip. We will definitely be back!,2024-09-27 03:13:12
227,david418@outlook.com,"The more I come to this park the more I like it.It has every thing you could want for so much fun! The other day I was there and they had horses there. Doing maneuvers! They were Police horses ,that was so cool.It is a huge place with so much to offer.It has a wave pool, and a huge man made pond. In there you can fish, and boat, or just sit and enjoy the water.Bathrooms are,well park kind. I do not use unless I absolutely have to, but at least they have them.Lots of areas for parties and get togethers. I do not know if you have to get a permit for that, but you can check their website.Lots of places to park and you can ride bikes all around in there as well.",2024-09-28 05:05:57
85,davidgarcia@hotmail.com,Pleasantly surprised!  1st time to Showmars.  The flounder is excellent!  We immediately received a warm welcome upon entering the restaurant. The food came quickly!  It was well prepared and delicious.  On my next trip to NC I will definitely stop here.,2024-09-28 17:20:11
168,davidgarcia@gmail.com,"Seriously the best bagel in Pittsburgh.  Which, to be honest, isn't saying much.  We ain't a bagel town.  I will say the cream cheese is straight bomb dot com.  The coffee is also pretty great in my opinion.  My partner always gets the lemonade and is a bit addicted to it.  It is incredibly refreshing.    The main dude that everyone seems to have difficulty with based on these reviews is a bit eccentric but we've never had an off putting experience with him.  He's just a bit socially awkward, not intentionally malicious.  I find the staff to be downright pleasant.  I don't know, we've always been nice there and we're always treated well in return.  Additionally whenever I've seen situations where someone's order was wrongnot what they wanted, the staff addressed to problems with great professionalism.",2024-09-29 00:30:23
194,olivia.martinez@hotmail.com,Bad service. I would rate zero star if possible. They didn't serve us because we were waiting for friends coming. Extremely bad service. Don't go there if you are in a group,2024-10-01 09:19:17
55,sarahjones@outlook.com,"Update  02-Oct-08   We were in Las Vegas two weeks ago and made our trip out to Big Dog's like we do on every visit.   This trip was extra special.   As it happened, they were having a tasting party.   Wow, what a nice job they did on putting together a roll out for their double red ale.   The brew master (I believe his name was Dave and I am horrible with names... sorry) even took us on a tour of the brewing area.  Wow.  What a treat.   The general manger, Mike, also remembered me and my wife from our previous visits.   This is truly remarkable.   These folks go out of their way to make everyone feel welcome and comfortable.    And, of course, the food and beer were top notch.   I recommend you check out the website and see when the next tasting party is.   Go, eat, drink and be merry.   You'll be glad you did.   We were.",2024-10-03 06:24:47
219,robert.johnson@outlook.com,"Not very good. Dried out food. Some things cold, when they should be hot. Disappoined overall. Not clean, either. 11.99 per person not worth it.",2024-10-03 23:36:32
106,dsmith@hotmail.com,If you have over 2 people plan on waiting over 2hrs for a table. If you happen to ask for a manager don't count on ever speaking with one. You are an inconvenient burden that pays their bills.,2024-10-06 18:41:26
196,davidbrown@protonmail.com,"Awesome arroz con pollo y frijoles! nice mojitos, friendly staff, good ambience and live Salsa music. Increible!",2024-10-07 09:46:32
175,sarahjones@outlook.com,"Until Del Frisco showed up, best steak and best wine list in town!!!  Now...it's a toss up.  Wait staff is extremely knowledgable and friendly.  Go light on the app's, everyone...the steaks are ridiculously large.  They've got one of those wine lists that is made for every single person that can walk through that door...great whites and great reds...excellence whether you're staying under 20 bucks, or if you're budget is big time.  Also, the bar out front is a great place to enjoy some happy hour and watch the cougars on the prowl...fun people watching.",2024-10-08 13:24:11
223,michaelrodriguez@protonmail.com,Went by this place last week and it is now closed down..Looked like they are preparing to raze the building.,2024-10-09 17:35:00
191,james351@hotmail.com,OMG what an awful service and horrible options. NEVER going back to this one!,2024-10-10 13:03:25
126,lisa.williams@outlook.com,"I think I have to declare this the best non-dim sum Chinese restaurant in Vegas.  I went back in and had cumin beef and garlic spareribs.  The spareribs are a cool novelty.  Their flavor isn't exactly delicious, but they come amid a mountain of crazy-tasting bits of fried garlic with a strange carnival candy taste to them.  It's a fun dish, but I wouldn't order it again unless I wanted to show the novelty to a friend. The cumin beef, on the other hand, is a steel-toed boot full of flavor right up your tailbone.  I didn't realize anyone on earth would eat this much cumin... and it works!  It comes with tons of fresh cilantro, jalapenos, and garlic, and if you're a tough guy, you'll love it.  If not... go eat at Panda Express, you little sissy baby.",2024-10-11 12:44:26
238,michaelbrown@protonmail.com,"OK. Do not judge me. Do not send me scornful, hurtful messages. And do not preach to me the hazards, both socially and physically, of eating at buffets. Because, frankly, I've done that to myself already. Eating at Mexican buffets was part of the bf's growing up days in San Antonio. One day he asked me to go, and since he's irresistible to me, I said yes. Upon entering Pancho's, I realized it was like a Mexican Chuck E Cheese. More kids than you'd find at Mia Farrow's house. Running in between and around my legs. Screaming, laughing, crying. Totally out of control. And this is all while we're standing in line. Suddenly I find my throat to be dry, irritated and burning. Why is there a white haze wafting from the hallway Oh. Some darling little child had activated the FIRE EXTINGUISHER! Yea. And mommy was too busy ordering her Dos XX to notice. You'd think this would have sent us running. But we persevered. I thought I'd be safe and get a taco, enchilada with beans and rice. All were simply horrific. Malo. Horrible. No bueno. The more I recall this day, the more I feel a need for a buffet support group of some kind. Hello, my name is Thomas. I ate at Pancho's. HELLO THOMAS! Good bye Panchos.",2024-10-11 15:50:21
160,davidgarcia@hotmail.com,"this place is an absolute joke. it's extremely overpriced ($12 for a solo ham and cheese crepe you have got to be kidding me), the menu is extremely limited, and the food is just plain not up to par. seriously--if you're going to try to make a place 'hip' or upscale and charge those kinds of prices, you've got to make the experience worth it. i honestly don't know what the people raving about this place are talking about when it comes to the most delicious food they've ever had. the crepe i had was waaaay too salty, and their bloody marys tasted like they were made of pickle juice. neither i nor the person i was dining with were impressed, and, needless to say, we won't be showing up again.",2024-10-11 18:10:26
272,osmith@outlook.com,"What the fuck  Seriously, why do people think jokes about starving Ethiopians are funny  Should we start off reviews about Jewish bakeries with Holocaust jokes, or Chinese places with the Rape of Nanking  ""Hey, I really enjoyed this Japanese restaurant!  I thought everything would be  MICROWAVED though, GET IT BECAUSE EVERYONE DIED IN AN ATOMIC EXPLOSION!""Anyway.  Classic Tempe debate: Lalibella vs. Blue Nile.  I like Blue Nile more - relaxing atmosphere, slow food, and the raw nights are really cool.I've only tried the raw chef's food once - we had the sushi - and it was really out of this world.  I used to scoff at the idea of raw restaurants, but now I can see the appeal.The food does seem to have gotten a little less flavorful over the past couple years - it's still good, just more subtle.  I have a feeling if you ask for things spicier, they'll accomodate you.Don't be afraid to chat up your waiterswaitresses if you have any questions, or are a fan of Ethiopian food who doesn't see what you want on the menu.  When I lived in Tempe, I was here enough to be something of a regular, and the wait staff would ask if we wanted to try out new dishes, which were always fantastic.",2024-10-11 21:03:52
283,michael.martinez20@protonmail.com,"I've only ever been to Kampong Ah Lee once and it was delicious. I'd heard rumours of their laksa (I love coconut milk in food very much), but never managed to get there until after going to a massive poetry event at Queen's Hall. I was starving, so that probably helped (since we all know hunger is the best ingredient), but getting handed a massive bowl of laksa (and I'm talking HUGE) that I only paid 6 pounds for, was definitely a highlight of my year. That might be an overstatement.It's a teensy restaurant, and it's quite popular, so sometimes you might find that you won't get a seat. We were lucky since there were only two of us. The service was really quick, and even though I managed to spill water and lassi everywhere (over the table and myself), they didn't ridicule me or make me feel guilty, which is always a plus. I definitely recommend going. Give yourself some time to look through the whole menu (it's overwhelming how much tasty stuff they have on it). And maybe go with a smaller group so that you're guaranteed a seat.",2024-10-12 13:27:34
98,lmiller@protonmail.com,"I've heard from a few people that they don't like Halo because the staff is ""mean"" or ""snobby."" This may be the result of some unfortunate past choices as far as the receptionists go (which has been remedied - their current receptionists are awesome), but I think it's also because the staff at Halo is honest. Sometimes brutally honest. While other folks might be put off it by it, it's a good thing in my book. What I mean by ""honest"" is that the piercers at Halo will actually take your anatomy and health into consideration before piercing you. Some people might get angry at being told they just are not anatomically suited for a navel piercing (for example), but I think that's a sign of a higher level of professionalism that a lot of piercing places haven't reached yet.On top of that, they also have an amazing selection of jewelry, including cases full of antique and rare pieces that will make the cultural anthropologist in you drool.",2024-10-15 19:25:41
108,johndavis@protonmail.com,"I should have known better than to stop here, but I was nursing a hangover and just wanted something quick and simple.  I should kick myself for thinking of this place.Granted I decided to go to the drive thru and knew there would be a wait.  The sign actually says that the food is prepared when you order it.  I sat for almost ten minutes at the window while my food was prepared.  During that time I wished I could have taken back my order and also wished that I hadn't paid already.  While sitting at the window I decided to just stare inside and watch some of the employees doing their job.  What disturbed me the most was watching the employee making the milkshakes.  Making a milkshake isn't that hard or glamorous of a thing to watch.  What disgusted me was that the guy actually lifted several of the containers for the milkshakes and smelt them.  I mean smelt them to see if they were clean, instead of actually taking the extra minute or two to clean the container.  After witnessing this my food was finally ready and I drove away.When I finally got to eating my food I was underwhelmed.  The fries had no flavor and with the size of the cut it appears you get more than what you ordered.  The ""steakburger"" really, they should just call it a burger, was overpowered by the BBQ sauce on it.  It was all I could taste.All this has cemented me in not wanting to ever step foot in one of these establishments ever again.",2024-10-19 04:18:55
27,lisa808@outlook.com,Particularly bad food in a neighborhood that sells good food. Weird unseasoned fish tacos and bitter plaintain chips. Yuck. I would not return.,2024-10-19 09:00:08
257,olivia.garcia@yahoo.com,"Regarding THE BUFFET, I was impressed with it when I was there in November, therefore I made it a point to return. Boy, do I regret it. It was totally disappointing. The staff was not friendly, they actually had attitude...the food was horrible, and the presentation was horrible. It was sloppy and dirty. I spoke to a manager and complained about the guy at the carving station. When he finally decided to return to his station (from the back) he didnt utter a word and helped the lady behind me, when I was first in line. All of their attitudes suck, and they act as if they hate their jobs. NEWS FLASH: TO ALL BUFFET EMPLOYEES WORKING THE LINE...If customers like us dont frequent the buffet, you wouldnt have a job!!  something to think about! The only nice person I came across was Ray behind the dessert bar, he was friendly, and actually enjoyed his job. Ray you can do better than that, find another hotelcasino that will appreciate you!",2024-10-19 19:24:08
202,robert393@yahoo.com,"My Jamba order is consistently the same, so it is easy for me to compare them all... and this is the one of the more reliable and consistent locations in the Phoenix area!  Seriously, what's not to love about JJ anyway... five stars!",2024-10-20 08:38:30
21,jdavis@yahoo.com,"This was definitely a disappointment (I guess I should have realized it wouldn't be anything special given that the place is normally empty).  I ordered delivery from here and it took over an hour (mind you I live about a five-minute drive away).  I ordered Singapore Rice Noodles and Spring Rolls.  The spring rolls were definitely not fresh or homemade and were an extremely small portion for $3.50.  In general, I felt that the prices were a little high (and am surprised that so many people commented on how low the prices were below).  The Singapore Rice Noodles were supposed to be with shrimp but arrived with about two pieces of shrimp and about 15 pieces of chicken (mind you, I don't eat meat...and there was no mention of chicken on their menu).  That was the disappointment that has made me decide to give it such a low score.  I can honestly say I will never patronize this restaurant and will encourage others to do the same....",2024-10-20 23:29:25
241,davidgarcia@gmail.com,"Everyone knows that that if you go to Pittsburgh, you go to Primanti Bros. (My friends and I were in town for a PiratesPhillies game, and the PNC Park Primanti Bros was packed the entire game.) We visited the Market Square location, and if you eat on the patio, it's a fun place to hang out and drink some Iron City beers.  I got the Black Angus Sandwich. It was quite large, cut in half, and brought on a piece of wax paper. As it turned out, I'm pretty sure the wax paper would have tasted better. It was really, really, not good. I did eat the first half, but the bread was so tasteless, I thought maybe it would be better if I ate the other half piece by piece. The coleslaw was OK, but the french fries were awful, and the little bit of actual meat had little taste. We had little to no contact with employees, but a cab driver told us about a young couple who dared to ask for a sandwich at another Primanti Bros without coleslaw, and were treated really rudely. Because you know, people being rude is hilarious. So I guess if you want an authentic Pittsburgh experience then go here. But if you want actual decent food, avoid at all costs",2024-10-21 05:18:56
20,msmith@protonmail.com,"The Persian Garden Cafe uses organic ingredients and they offer lots of vegan options in addition to meat dishes. Everything we tried was extraordinary. The owner told us that anything can be made vegetarian and the portions are generous. The service was great. If you like red wine, try their Pinot Noir from Oregon.We had the vegetable and chicken stew, lentil soup, and the spinach stew. My taste buds were in seventh heaven. I have also had their food delivered and it was great.",2024-10-23 09:12:22
270,lmiller@protonmail.com,"When my girlfriend and I first walked in, there was nobody behind the counter, but three people were sitting at tables. One was (I assume) a customer, though he had no food. The other two people were employees. After about 20 seconds of wondering what to do and a few weird looks from them, one of them stood up and went behind the counter to help us.As we decided on our selections, the guy behind the counter gave us two pieces of falafel to try with the hummus. It was delicious! It was also the only positive thing about this experience.We decided to try the falafel sandwich meal that is advertised on the outside of the building. The man behind the counter grabs two pitas and slices them with a blade. He then tucks it in nicely to make a pocket for the ingredients, all of this with his BARE HANDS. My girlfriend and I looked at each other with the same realization: he never washed them from sitting at the table in the lobby on his cell phone. When I asked for hummus in my sandwich, he rudely stated that it came with it. Okay, not a great first impression. But maybe he was having a bad day, I thought. He proceeded to add ingredients to my sandwich that I did not want, and he did not ask me, though he did ask my girlfriend. Weird. He then literally threw our sandwiches in a bag, slammed the bag on the counter in front of us, gave us two drinks, and gave me the total. About $17. While hesitant at the thought of his unwashed hands making our sandwiches, I asked if he took American Express because it wasn't on the list of accepted cards near the register. He gave me a loud, rude ""yes"" right in my face that actually took me aback. He then flicked my card on the counter and threw the pen for me to sign. I don't know what was going on, but it was very weird, angry, unwelcoming vibes coming from that place. Never again.",2024-10-23 11:10:16
180,michael.martinez20@protonmail.com,"As always my fiance insisted on his overpriced latte from Starbucks that he loves so much. I get it, it's Starbucks-it's expensive. But as we're walking in I get a stupid tickle in my throat and as my fiance is paying for his $6.75 coffee I ask if I can have a cup of water just so I can have a sip to get rid of the previously stated stupid tickle in my throat. Not a bottle-just a small cup. The woman told me it would be $1. I told her keep the water and her coffee and went to the casino and got it for free. FYI the cakes that are normally $2.25 are $4.00... So make sure you're winning at the tables before you proceed here!",2024-10-27 08:16:01
198,robert991@hotmail.com,"Superb! And a shocker to some degree. (more on that in a bit)Can't argue with the reviews already given.I don't know what region the food is of origin, but Spicy is it's foundation.And it's tasty!!A Saturday lunch.3 tables active. Two other couples, and one big family. I was not the only tourist looking patron. But I was outnumbered. And thats GOOD!Maybe 15 total tables in the place available. Nice size in my opinion.Good clean room too.Yes, new owners. ""wun yeer now thank yoo"" (no offense intended)Spicy & Sour Noodle Soup, $5.95 (like spaghetti w chili broth, and herbs)Wontons tossed in chili sauce, $5.95 (YUM, nice garlic hints)Sliced Chicken w Szechwan Sauce, $8.95 (YUM YUM, spicy smoke flavor  trails off w a sweetness, YUM)Yes the rice is done w perfection as a goal. Details, all in the details.The ""shocker""........This menu is as authentic as I've ever seen. Reminds me of times in San Francisco's Chinatown when I might have ordered off a menu to be refused by the wait staff  ""No no no no, shaking their head"". You see, I'm a big tall Gringo looking dude......they were just protecting me is my guess. Saving my fragile ""naive"" palate.Yun Nan Garden offers what I think you can't get many places in SF anymore. At least spelled out on the menu, here they are.Chongqing Spicy Frog.Blackened Pepper w Eel.Three Flavors (Squid, Fish, Black Sea Cucumber)Chickens Intestine w pepper sauce.And the afore mentioned Pigs Ear.Don't be afraid though. You will just be missing out on some tasty meals.I like the location, easy in, and easy out. Great parking!!Just below Spring Mountain, 3rd driveway on the right off Valley View.Yun Nan will be on your right, far corner of the first building. (mid lot)7 days a week, 11am - 10pm.And they have 2 additional locations:Monterey Park, CA. 301 N. Garfield Ave.Hacienda Heights, CA. 1229 S. Hacienda Blvd.Enjoy!!",2024-10-29 09:06:18
153,john.williams@yahoo.com,"One of the worst dining experiences I've ever had. Literally. We were just looking for a nice meal close to our convention center hotel and made a very poor choice. Once seated, we waited more than 10 minutes for water and then had to ask for the drink menu. After finally ordering, the drinksfood did come quickly. I ordered the pad Thai, which was so bad I couldn't eat more than two bites...and it is extremely rare for me to turn away food! My boyfriend tried it as well and wouldn't even go back for a second bite...he compared the noodles and sauce to spaghetti o's...!!  His house chow main was good, but cold. I would have ordered something else to replace my pad Thai, but the server never came back to check on us. Eventually we had to ask for the check, though the server did offer to remove the pad Thai charge before we needed to ask. Once the check came, it had an extra appetizer charge, which then took a long time to get someone's attention to remove it. And once the check was finally corrected, the manager than hovered next to until signed (with her hand on the back of one of the chairs at our table!)! Add to this the awful faux fireworks and drummer guy who spent half his time on the phone, and it was a very poor experience.",2024-10-29 11:59:46
142,orodriguez@outlook.com,"The real deal!  If you like your Catholicism quiet and personal with a little organ music and perhaps some donuts after mass, then St. Mary's downtown Phoenix is the parish for you.Originally built in 1881, it is the oldest Catholic Church in Phoenix.  Staffed by the Franciscans and located in the heart of Downtown Phoenix.  The masses are traditional, thoughtful and beautiful.  The choir is phenomenal and there is an innate sense of family there-even as a guest.",2024-10-30 03:11:32
28,sarah.smith@gmail.com,"Inner Vision has yoga classes for all levels and all moods--getting a good workout, moving some muscles before meditating, or stretching, relaxing and leaving stress behind. Not a mediocre teacher in the bunch--they are all wonderful! Monday night in Chandler YinRelax with Patricia makes the rest of my week go a lot smoother.",2024-10-30 13:54:33
256,sarahjones@hotmail.com,"Good decor, great toilets, horrible food and bad  attitude from Martin the waiter in my section.The decor was nice and the toilet beautiful.Food was horrible, I ordered pizza it was dry, very dry..still to my dog' taste,  is very dry,, but.according to Martin (cute hairy waiter)  this is the way or NO way...Worse place to go if not part of the gay dream...Cheers!",2024-10-30 21:38:16
146,michael341@gmail.com,"While in this area of Charlotte I saw Bubba's BBQ I did not have but, a few minutes and I really just wanted to taste the Q . I went in the only people I saw was 2 people leaving . So with a quick look at the menu I ordered a BBQ sandwich ( no slaw this time I wanted to be able to taste the flavor of the Q then have slaw next time)So out came my sandwich and I noticed slaw on the outside of the sandwich I opened it and saw that the slaw well... some of it had been taken off about half was still there it looked as if someone had taken something and attempted to "" get the slaw off"".When I told the server she looked at the ticket and said "" I told them no slaw ""Then she left with the sandwich at this point I am wondering if they could not get a simple order with such a slow time then what else was wrong At that point I had spent way to much time just trying to get a simple sandwich put money on the table to pay for the Tea and left .I called shortly after a conference call to talk to the manager "" Bubba "" I told him the story and he first said "" describe the server "" then when I did he said "" What color was the slaw "" And I am thinking why would he ask that Does he think the slaw came from somewhere else When I told him I was not 100% sure he ""said we only serve this color slaw""( I think he said yellow) And I am still wondering why he said that ( AGAIN)To me this was getting me know where when I was just trying to explain to him what the problem was. I then just said "" have a good day and hung up""Do not think I will be back ... just a warning if you go to Bubbas do not keep it to simple and please please do not make the order very complicated. They may ask you where the food came from",2024-11-03 03:47:42
200,sarahjones@outlook.com,"In my opinion, this is the best Jamba Juice location in Phoenix. It doesn't look like much, as it's tucked inside a strip mall, but you will not disappointed! Workers are always friendly and smoothies are always top-notch. I think this is partly because this is the ""model"" or ""training"" facility for other Jamba Juices in the area. Go here!",2024-11-03 05:36:05
125,john.martinez99@outlook.com,"One of the lady was extremely rude and was unable to identify  a 2003 silver proof quarter repeatedly saying it wasn't silver and dropping it on a glass counter. Then they proceeded to offer me 50% of spot value on 90% silver. Bad service, bad offers, bad business. Stay away!",2024-11-03 22:00:03
287,orodriguez@outlook.com,"Who really knew how amazing this park is It is a mecca of fun and good times.They offer so much here, it is hard to cover it all.They have a great little man made water way inside on the Mill Ave side. IT is a giant pond,you can take little water crafts on it.  It has ducks and fish as well. They also have a lot of covered Picnic areas with grills so you can have Birthday Parties and such. All well lit also. Along with clean(as clean as you can get for a park) toliet areas. Lots of rolling hills for exercise or to bring your dog.Our dog loves coming here. It is like disney land for her.On the other side is the grat wave pool, and a great gym. The park offers all sorts of classes and sports leauges for all ages.Lots of places for kids to play.It is just great! The only thing I am not crazy about is on the weekends they sometimes also parties and get togethers here that drive me nuts. Because, the music will start early in the morning and go all night.It can really be loud at times even with your doors and windows closed.Unfortunatly I live close enough to hear it. But, if you have kids or dogs, it is a lot of fun and a great place to explore.",2024-11-04 09:53:30
156,emilyjohnson@hotmail.com,Found this restaurant on Yelp tonight and it did not dissapoint. The food was delicious and the service top notch. The atmosphere was lovely.  Definitely will be going again in the very near future to sample more of their menu. Thank you for a great meal.,2024-11-04 09:57:10
266,egarcia@gmail.com,I've waited 10 minutes for a bread bowl soup...seriously! It's super slow and no one else is in line! The whole time the manager and employees have kept looking at me standing here and no one has bothered to ask me if I need any help. I finally had to speak up to get some service. This place was great before new management came in.,2024-11-04 21:06:31
